EEG 1, EEG 2, EEG 3, EEG 4, EEG 5, EEG 6, EEG 7, EEG 8, TRIG
-4.767,-4.074,-4.976,-1.046,-9.695,-6.229,-24.211,-16.425,0.000
-6.178,-5.501,-6.521,-2.322,-10.890,-9.278,-22.590,-16.561,0.000
-6.539,-6.100,-6.983,-3.489,-11.162,-11.499,-21.656,-15.557,0.000
-6.009,-6.026,-6.480,-4.255,-10.588,-12.499,-21.729,-13.805,0.000
-5.176,-5.703,-5.550,-4.740,-9.717,-12.515,-22.450,-12.142,0.000
-4.741,-5.616,-4.851,-5.301,-9.257,-12.132,-23.099,-11.443,0.000
-5.055,-6.006,-4.750,-6.191,-9.577,-11.857,-23.123,-11.993,0.000
-5.928,-6.758,-5.169,-7.384,-10.505,-11.901,-22.378,-13.235,0.000
-6.884,-7.567,-5.762,-8.655,-11.546,-12.212,-21.053,-14.224,0.000
-7.549,-8.204,-6.213,-9.737,-12.213,-12.588,-19.522,-14.320,0.000
-7.851,-8.647,-6.376,-10.404,-12.204,-12.773,-18.240,-13.509,0.000
-7.933,-9.014,-6.268,-10.542,-11.445,-12.569,-17.560,-12.205,0.000
-7.981,-9.424,-6.005,-10.249,-10.155,-11.978,-17.502,-10.916,0.000
-8.105,-9.909,-5.751,-9.842,-8.834,-11.229,-17.688,-10.042,0.000
-8.319,-10.428,-5.644,-9.683,-8.010,-10.619,-17.623,-9.780,0.000
-8.563,-10.921,-5.723,-9.904,-7.877,-10.263,-17.135,-10.017,0.000
-8.732,-11.344,-5.910,-10.304,-8.159,-9.995,-16.558,-10.339,0.000
-8.722,-11.678,-6.080,-10.536,-8.370,-9.532,-16.431,-10.285,0.000
-8.485,-11.914,-6.152,-10.424,-8.218,-8.753,-16.962,-9.721,0.000
-8.032,-12.035,-6.129,-10.115,-7.791,-7.845,-17.766,-8.988,0.000
-7.414,-12.022,-6.066,-9.933,-7.413,-7.143,-18.141,-8.630,0.000
-6.704,-11.883,-6.020,-10.130,-7.376,-6.862,-17.531,-8.938,0.000
-5.995,-11.667,-6.020,-10.761,-7.788,-6.963,-15.749,-9.744,0.000
-5.374,-11.418,-6.047,-11.719,-8.551,-7.208,-12.880,-10.557,0.000
-4.872,-11.079,-6.000,-12.792,-9.288,-7.247,-9.130,-10.757,0.000
-4.467,-10.451,-5.678,-13.715,-9.338,-6.661,-4.707,-9.698,0.000
-4.115,-9.289,-4.872,-14.274,-8.021,-5.095,0.241,-6.919,0.000
-3.842,-7.496,-3.514,-14.447,-5.091,-2.466,5.584,-2.552,0.000
-3.778,-5.212,-1.755,-14.452,-0.898,0.962,11.142,2.539,0.000
-4.101,-2.759,0.088,-14.586,3.814,4.695,16.627,7.189,0.000
-4.909,-0.613,1.535,-14.987,8.106,8.054,21.481,10.510,0.000
-6.174,0.586,1.928,-15.529,10.898,10.179,24.770,12.108,0.000
-7.760,0.256,0.674,-15.978,11.260,10.305,25.624,12.028,0.000
-9.433,-1.745,-2.303,-16.259,8.904,8.302,24.097,10.762,0.000
-10.855,-4.990,-6.394,-16.586,4.321,4.859,21.496,9.192,0.000
-11.679,-8.731,-10.637,-17.281,-1.543,1.083,19.608,8.229,0.000
-11.694,-12.180,-14.140,-18.419,-7.576,-1.991,19.449,8.349,0.000
-10.857,-14.616,-16.248,-19.654,-12.603,-3.612,20.722,9.428,0.000
-9.285,-15.572,-16.678,-20.451,-15.695,-3.410,22.303,10.972,0.000
-7.332,-15.172,-15.792,-20.495,-16.662,-1.626,23.027,12.368,0.000
-5.609,-14.213,-14.651,-19.882,-16.169,0.878,22.097,13.013,0.000
-4.730,-13.667,-14.414,-18.933,-15.221,3.066,19.274,12.474,0.000
-4.854,-13.895,-15.376,-17.878,-14.421,4.330,15.163,10.738,0.000
-5.521,-14.319,-16.572,-16.684,-13.648,4.714,11.247,8.279,0.000
-5.999,-13.919,-16.496,-15.138,-12.347,4.652,9.122,5.847,0.000
-5.840,-12.102,-14.315,-13.061,-10.093,4.545,9.308,4.265,0.000
-5.129,-9.108,-10.414,-10.428,-6.878,4.548,10.817,4.370,0.000
-4.284,-5.717,-5.936,-7.396,-3.017,4.637,11.990,6.724,0.000
-3.698,-2.765,-2.031,-4.367,1.028,4.802,11.853,10.989,0.000
-3.544,-0.898,0.525,-2.007,4.757,5.191,10.743,15.696,0.000
-3.760,-0.431,1.463,-0.948,7.759,6.035,9.751,19.002,0.000
-4.049,-1.170,1.151,-1.262,9.838,7.464,9.703,19.849,0.000
-3.919,-2.424,0.555,-2.270,10.992,9.400,10.639,18.431,0.000
-2.942,-3.388,0.696,-2.975,11.298,11.574,12.012,15.720,0.000
-1.185,-3.702,1.889,-2.736,10.782,13.487,13.163,12.783,0.000
0.622,-3.641,3.448,-1.558,9.355,14.396,13.598,10.413,0.000
1.538,-3.752,4.274,0.112,6.962,13.637,13.119,9.042,0.000
1.151,-4.200,3.829,1.716,3.960,11.226,11.925,8.737,0.000
-0.111,-4.468,2.565,2.772,1.295,8.087,10.586,9.318,0.000
-1.391,-3.755,1.462,2.989,0.058,5.519,9.736,10.508,0.000
-2.103,-1.761,1.201,2.411,0.701,4.396,9.653,12.000,0.000
-2.256,0.934,1.754,1.420,2.727,4.827,10.110,13.461,0.000
-2.249,3.298,2.614,0.512,5.123,6.370,10.651,14.614,0.000
-2.446,4.558,3.251,0.014,7.027,8.346,11.007,15.377,0.000
-2.945,4.538,3.361,-0.016,8.031,10.026,11.292,15.914,0.000
-3.637,3.516,2.894,0.285,8.115,10.832,11.804,16.473,0.000
-4.416,1.967,1.979,0.699,7.456,10.545,12.632,17.121,0.000
-5.308,0.382,0.839,0.986,6.266,9.322,13.450,17.622,0.000
-6.399,-0.886,-0.313,0.994,4.737,7.525,13.732,17.653,0.000
-7.609,-1.746,-1.333,0.825,3.117,5.565,13.153,17.232,0.000
-8.559,-2.366,-2.147,0.883,1.783,3.845,11.782,16.913,0.000
-8.770,-2.984,-2.724,1.626,1.099,2.691,9.955,17.390,0.000
-8.053,-3.627,-3.075,3.104,1.109,2.250,8.086,18.731,0.000
-6.681,-3.994,-3.248,4.768,1.413,2.484,6.557,20.027,0.000
-5.166,-3.669,-3.304,5.824,1.424,3.208,5.625,20.016,0.000
-3.909,-2.494,-3.286,5.829,0.809,4.063,5.296,18.204,0.000
-3.022,-0.749,-3.214,4.953,-0.319,4.504,5.325,15.382,0.000
-2.400,1.053,-3.092,3.726,-1.571,4.015,5.377,12.961,0.000
-1.862,2.463,-2.951,2.626,-2.590,2.495,5.257,11.826,0.000
-1.264,3.235,-2.872,1.857,-3.203,0.398,4.994,11.783,0.000
-0.550,3.339,-2.944,1.398,-3.459,-1.572,4.729,11.910,0.000
0.182,2.983,-3.196,1.150,-3.656,-2.938,4.524,11.221,0.000
0.685,2.596,-3.557,1.056,-4.316,-3.639,4.260,9.039,0.000
0.716,2.642,-3.890,1.144,-5.878,-3.869,3.739,5.220,0.000
0.307,3.377,-4.025,1.532,-8.136,-3.766,2.895,0.543,0.000
-0.125,4.766,-3.780,2.408,-10.018,-3.234,1.897,-3.193,0.000
-0.048,6.546,-3.044,3.888,-10.213,-2.060,1.036,-4.096,0.000
0.750,8.263,-1.942,5.733,-8.261,-0.245,0.518,-1.698,0.000
1.958,9.277,-0.906,7.226,-5.019,1.829,0.373,2.454,0.000
3.009,9.023,-0.446,7.545,-2.008,3.594,0.479,5.892,0.000
3.507,7.455,-0.764,6.399,-0.366,4.644,0.612,6.937,0.000
3.427,5.214,-1.602,4.284,-0.367,4.883,0.474,5.456,0.000
3.017,3.230,-2.455,2.114,-1.597,4.471,-0.190,2.420,0.000
2.610,2.115,-2.919,0.647,-3.262,3.737,-1.425,-0.837,0.000
2.506,1.917,-2.843,0.221,-4.415,3.115,-3.004,-3.061,0.000
2.889,2.292,-2.292,0.792,-4.312,2.965,-4.586,-3.469,0.000
3.714,2.808,-1.467,1.982,-2.892,3.329,-5.932,-2.247,0.000
4.696,3.117,-0.635,3.161,-0.901,3.853,-6.993,-0.634,0.000
5.483,3.037,-0.017,3.728,0.620,4.042,-7.841,-0.151,0.000
5.895,2.610,0.334,3.467,1.111,3.657,-8.555,-1.461,0.000
6.019,2.091,0.570,2.673,0.805,2.891,-9.136,-3.905,0.000
6.088,1.783,0.923,1.888,0.382,2.174,-9.543,-6.148,0.000
6.280,1.830,1.523,1.532,0.398,1.876,-9.780,-7.194,0.000
6.628,2.141,2.322,1.736,0.991,2.151,-9.948,-6.871,0.000
7.052,2.501,3.168,2.396,1.974,2.950,-10.188,-5.629,0.000
7.437,2.733,3.924,3.260,3.036,4.042,-10.588,-4.165,0.000
7.680,2.773,4.522,3.991,3.883,5.045,-11.129,-3.172,0.000
7.725,2.651,4.966,4.291,4.332,5.589,-11.713,-3.122,0.000
7.603,2.442,5.297,4.063,4.398,5.540,-12.214,-3.994,0.000
7.436,2.237,5.570,3.445,4.296,5.074,-12.503,-5.228,0.000
7.387,2.093,5.830,2.689,4.316,4.542,-12.506,-6.056,0.000
7.586,1.986,6.078,1.984,4.661,4.319,-12.325,-5.939,0.000
8.110,1.790,6.271,1.386,5.397,4.733,-12.276,-4.730,0.000
8.979,1.345,6.337,0.842,6.490,5.999,-12.720,-2.593,0.000
10.117,0.550,6.204,0.254,7.839,8.084,-13.788,0.052,0.000
11.336,-0.594,5.798,-0.485,9.294,10.670,-15.252,2.575,0.000
12.356,-2.030,5.042,-1.466,10.658,13.258,-16.669,4.337,0.000
12.783,-3.696,3.838,-2.740,11.613,15.243,-17.550,4.935,0.000
12.074,-5.548,2.062,-4.310,11.676,15.900,-17.442,4.260,0.000
9.771,-7.526,-0.360,-6.107,10.415,14.614,-16.053,2.473,0.000
5.988,-9.431,-3.231,-7.877,7.930,11.308,-13.521,0.095,0.000
1.617,-10.845,-5.987,-9.119,5.047,6.611,-10.485,-1.953,0.000
-2.132,-11.287,-7.930,-9.280,2.931,1.583,-7.723,-2.666,0.000
-4.402,-10.489,-8.600,-8.117,2.495,-2.523,-5.602,-1.420,0.000
-4.958,-8.499,-7.922,-5.829,4.168,-4.330,-3.855,1.865,0.000
-4.064,-5.625,-6.160,-2.918,7.853,-2.801,-1.904,6.813,0.000
-2.348,-2.452,-3.953,-0.059,12.707,1.865,0.592,12.512,0.000
-0.680,0.157,-2.317,1.954,17.091,7.905,3.453,17.494,0.000
0.148,1.378,-2.244,2.475,19.254,12.909,6.149,20.310,0.000
-0.149,0.957,-4.051,1.450,18.404,15.129,8.100,20.455,0.000
-1.222,-0.609,-7.150,-0.435,15.085,13.999,8.822,18.687,0.000
-2.449,-2.453,-10.513,-2.198,10.603,9.954,8.069,16.401,0.000
-3.454,-3.870,-13.333,-3.207,6.264,4.302,6.098,14.732,0.000
-4.342,-4.560,-15.314,-3.450,3.007,-0.935,3.728,14.144,0.000
-5.484,-4.605,-16.574,-3.330,1.264,-3.858,1.919,14.523,0.000
-7.097,-4.438,-17.441,-3.315,0.790,-3.931,1.154,15.361,0.000
-9.016,-4.775,-18.299,-3.740,0.702,-2.394,1.201,15.928,0.000
-10.845,-6.253,-19.434,-4.730,-0.017,-1.264,1.427,15.581,0.000
-12.222,-8.831,-20.882,-6.110,-1.812,-1.829,1.283,14.163,0.000
-12.962,-11.559,-22.390,-7.416,-4.282,-3.964,0.550,12.118,0.000
-13.071,-13.157,-23.595,-8.161,-6.569,-6.620,-0.670,10.149,0.000
-12.761,-12.951,-24.264,-8.246,-7.946,-8.650,-1.985,8.747,0.000
-12.416,-11.266,-24.386,-8.106,-8.094,-9.266,-2.766,7.991,0.000
-12.396,-9.042,-24.090,-8.363,-7.091,-8.219,-2.456,7.675,0.000
-12.740,-7.248,-23.527,-9.209,-5.421,-6.001,-1.067,7.533,0.000
-13.055,-6.588,-22.807,-10.137,-3.929,-3.835,0.632,7.366,0.000
-12.812,-7.391,-22.007,-10.352,-3.464,-3.045,1.603,7.082,0.000
-11.854,-9.463,-21.244,-9.529,-4.378,-4.130,1.320,6.690,0.000
-10.616,-12.109,-20.723,-8.163,-6.352,-6.420,0.098,6.277,0.000
-9.802,-14.468,-20.649,-7.167,-8.677,-8.626,-1.256,5.939,0.000
-9.806,-15.894,-21.016,-7.148,-10.612,-9.646,-2.019,5.710,0.000
-10.448,-16.072,-21.520,-8.050,-11.527,-8.921,-1.832,5.548,0.000
-11.166,-14.925,-21.685,-9.313,-11.008,-6.388,-0.696,5.411,0.000
-11.336,-12.521,-21.045,-10.154,-9.009,-2.410,1.066,5.400,0.000
-10.441,-8.994,-19.214,-9.725,-5.861,2.334,2.888,5.825,0.000
-8.220,-4.559,-16.014,-7.433,-2.116,7.069,4.188,6.997,0.000
-4.942,0.271,-11.773,-3.489,1.534,11.043,4.649,8.799,0.000
-1.477,4.540,-7.444,0.915,4.252,13.500,4.282,10.494,0.000
1.117,7.194,-4.182,4.234,5.291,13.846,3.319,11.137,0.000
2.200,7.636,-2.717,5.497,4.416,12.035,2.108,10.281,0.000
1.756,5.931,-3.128,4.657,2.033,8.693,1.068,8.273,0.000
0.176,2.626,-5.026,2.276,-1.104,4.787,0.575,5.901,0.000
-2.040,-1.366,-7.736,-0.921,-4.232,1.237,0.814,3.822,0.000
-4.442,-4.841,-10.423,-4.302,-6.724,-1.238,1.741,2.287,0.000
-6.689,-6.714,-12.324,-7.386,-8.203,-2.260,3.161,1.198,0.000
-8.506,-6.630,-13.022,-9.759,-8.721,-2.065,4.769,0.283,0.000
-9.596,-5.151,-12.488,-10.934,-8.758,-1.546,6.169,-0.763,0.000
-9.678,-3.246,-10.899,-10.442,-8.846,-1.699,7.027,-2.108,0.000
-8.609,-1.569,-8.435,-8.122,-8.971,-2.731,7.295,-3.535,0.000
-6.432,-0.129,-5.181,-4.240,-8.318,-3.694,7.302,-4.366,0.000
-3.351,1.425,-1.208,0.636,-5.845,-3.177,7.520,-3.864,0.000
0.198,3.240,3.139,5.655,-1.371,-0.521,8.213,-1.936,0.000
3.518,4.942,7.080,9.698,3.936,3.644,9.284,0.581,0.000
5.927,5.909,9.750,11.775,8.310,7.959,10.426,2.495,0.000
7.214,5.839,10.825,11.716,10.643,11.278,11.378,3.229,0.000
7.793,5.024,10.775,10.410,11.039,13.117,12.059,3.239,0.000
8.380,4.115,10.475,9.201,10.409,13.596,12.540,3.509,0.000
9.489,3.695,10.602,9.000,9.786,13.265,12.965,4.623,0.000
11.192,4.072,11.348,9.893,9.932,12.923,13.491,6.313,0.000
13.214,5.234,12.505,11.383,11.155,13.250,14.220,7.786,0.000
15.057,6.796,13.633,12.779,13.101,14.325,15.098,8.384,0.000
16.091,8.024,14.189,13.424,14.755,15.471,15.891,7.919,0.000
15.804,8.182,13.753,12.903,14.995,15.731,16.308,6.633,0.000
14.217,7.080,12.372,11.294,13.425,14.610,16.206,5.081,0.000
12.024,5.266,10.660,9.225,10.674,12.378,15.654,4.020,0.000
10.172,3.594,9.396,7.464,7.822,9.707,14.838,4.058,0.000
9.256,2.531,8.913,6.354,5.485,7.053,13.894,5.125,0.000
9.269,1.865,8.831,5.586,3.405,4.371,12.834,6.286,0.000
9.811,1.033,8.421,4.552,0.862,1.346,11.603,6.336,0.000
10.427,-0.255,7.208,2.965,-2.495,-2.056,10.226,4.760,0.000
10.796,-1.692,5.272,1.165,-6.212,-5.275,8.891,2.145,0.000
10.772,-2.603,3.074,-0.159,-9.321,-7.444,7.881,-0.296,0.000
10.393,-2.392,1.171,-0.454,-10.857,-7.906,7.449,-1.451,0.000
9.829,-0.765,0.061,0.448,-10.111,-6.457,7.767,-0.652,0.000
9.274,2.211,0.025,2.351,-6.857,-3.343,8.890,2.203,0.000
8.813,5.948,0.906,4.677,-1.836,0.643,10.635,6.404,0.000
8.389,9.308,2.054,6.503,3.104,4.156,12.548,10.391,0.000
7.882,11.120,2.692,6.964,5.904,5.865,14.115,12.494,0.000
7.249,10.975,2.445,5.894,5.714,5.346,15.072,12.086,0.000
6.591,9.525,1.558,4.058,3.439,3.406,15.518,9.997,0.000
6.078,7.955,0.630,2.619,0.904,1.460,15.761,7.771,0.000
5.823,7.216,0.213,2.327,-0.405,0.630,16.084,6.525,0.000
5.821,7.676,0.633,3.165,0.067,1.349,16.625,6.423,0.000
5.995,9.231,1.982,4.630,2.109,3.489,17.368,6.973,0.000
6.278,11.503,4.145,6.202,5.076,6.595,18.156,7.630,0.000
6.652,14.002,6.856,7.611,8.164,10.061,18.710,8.141,0.000
7.129,16.288,9.788,8.820,10.680,13.313,18.758,8.549,0.000
7.683,18.081,12.575,9.887,12.286,15.903,18.238,9.013,0.000
8.204,19.244,14.788,10.844,13.003,17.473,17.359,9.670,0.000
8.542,19.727,16.026,11.646,13.046,17.795,16.451,10.562,0.000
8.591,19.521,16.107,12.168,12.663,16.950,15.736,11.611,0.000
8.316,18.624,15.123,12.208,12.064,15.391,15.230,12.623,0.000
7.767,17.065,13.370,11.606,11.408,13.736,14.831,13.372,0.000
7.110,15.006,11.353,10.446,10.835,12.516,14.480,13.681,0.000
6.645,12.796,9.781,9.139,10.496,12.074,14.254,13.433,0.000
6.682,10.831,9.307,8.193,10.510,12.510,14.279,12.594,0.000
7.332,9.359,10.095,7.869,10.859,13.552,14.535,11.315,0.000
8.434,8.409,11.664,8.029,11.345,14.520,14.759,9.971,0.000
9.664,7.866,13.235,8.307,11.698,14.658,14.582,8.975,0.000
10.674,7.575,14.230,8.357,11.743,13.628,13.804,8.488,0.000
11.145,7.405,14.497,7.991,11.481,11.706,12.509,8.303,0.000
10.895,7.285,14.230,7.227,11.074,9.553,10.972,8.083,0.000
10.071,7.237,13.839,6.391,10.878,7.941,9.533,7.784,0.000
9.209,7.367,13.856,6.143,11.449,7.619,8.527,7.856,0.000
8.928,7.775,14.694,7.116,13.242,9.059,8.202,8.890,0.000
9.412,8.368,16.261,9.300,16.041,11.974,8.592,10.913,0.000
10.206,8.783,17.823,11.784,18.716,15.142,9.499,13.056,0.000
10.555,8.584,18.441,13.310,19.843,17.047,10.619,14.093,0.000
9.985,7.602,17.659,13.180,18.729,16.842,11.687,13.386,0.000
8.565,6.080,15.795,11.644,15.843,14.732,12.530,11.315,0.000
6.728,4.476,13.602,9.528,12.333,11.598,13.065,8.853,0.000
4.974,3.156,11.750,7.655,9.294,8.468,13.286,6.880,0.000
3.701,2.256,10.575,6.539,7.413,6.244,13.231,5.827,0.000
3.118,1.734,10.087,6.333,6.900,5.478,12.957,5.694,0.000
3.140,1.500,10.036,6.814,7.444,6.073,12.522,6.142,0.000
3.394,1.500,10.004,7.449,8.291,7.246,11.978,6.618,0.000
3.444,1.717,9.594,7.680,8.635,8.000,11.348,6.594,0.000
3.098,2.097,8.671,7.282,8.133,7.799,10.579,5.849,0.000
2.532,2.494,7.440,6.486,7.084,6.825,9.524,4.535,0.000
2.084,2.706,6.254,5.732,6.092,5.651,8.028,2.977,0.000
1.916,2.537,5.340,5.283,5.561,4.716,6.107,1.403,0.000
1.854,1.824,4.681,5.059,5.452,4.062,4.026,-0.177,0.000
1.532,0.483,4.102,4.771,5.443,3.448,2.175,-1.839,0.000
0.676,-1.358,3.427,4.193,5.222,2.637,0.887,-3.475,0.000
-0.771,-3.323,2.568,3.303,4.648,1.558,0.370,-4.640,0.000
-2.671,-4.970,1.537,2.270,3.756,0.282,0.674,-4.789,0.000
-4.734,-6.080,0.463,1.425,2.723,-1.069,1.605,-3.729,0.000
-6.546,-6.769,-0.407,1.238,1.822,-2.388,2.709,-1.823,0.000
-7.738,-7.346,-0.817,2.135,1.311,-3.595,3.466,0.256,0.000
-8.228,-8.119,-0.648,4.181,1.263,-4.596,3.570,1.879,0.000
-8.290,-9.284,0.030,6.966,1.531,-5.242,3.028,2.624,0.000
-8.334,-10.879,1.028,9.833,1.862,-5.395,2.048,2.349,0.000
-8.550,-12.698,2.107,12.152,2.071,-5.108,0.904,1.326,0.000
-8.757,-14.261,3.005,13.426,2.111,-4.693,-0.138,0.242,0.000
-8.598,-15.056,3.495,13.356,2.016,-4.567,-0.882,-0.156,0.000
-7.915,-14.896,3.463,11.985,1.783,-4.974,-1.265,0.388,0.000
-6.937,-14.067,2.920,9.712,1.307,-5.861,-1.356,1.424,0.000
-6.118,-13.098,1.962,7.089,0.466,-6.939,-1.280,2.206,0.000
-5.864,-12.434,0.766,4.624,-0.681,-7.725,-1.127,2.345,0.000
-6.399,-12.292,-0.413,2.711,-1.796,-7.573,-0.913,2.114,0.000
-7.745,-12.704,-1.339,1.560,-2.470,-5.975,-0.615,2.101,0.000
-9.684,-13.622,-1.948,1.042,-2.584,-3.118,-0.232,2.564,0.000
-11.766,-14.997,-2.395,0.663,-2.483,-0.111,0.179,3.099,0.000
-13.506,-16.772,-2.933,-0.161,-2.754,1.596,0.509,2.970,0.000
-14.649,-18.756,-3.709,-1.661,-3.868,1.127,0.626,1.733,0.000
-15.254,-20.545,-4.676,-3.536,-6.023,-1.451,0.381,-0.450,0.000
-15.590,-21.693,-5.683,-5.232,-9.153,-5.432,-0.322,-3.040,0.000
-16.018,-22.023,-6.648,-6.387,-12.912,-9.870,-1.367,-5.513,0.000
-16.935,-21.743,-7.638,-7.040,-16.678,-13.790,-2.367,-7.571,0.000
-18.638,-21.264,-8.785,-7.468,-19.755,-16.416,-2.820,-9.111,0.000
-21.113,-20.908,-10.098,-7.867,-21.571,-17.391,-2.368,-10.082,0.000
-23.943,-20.762,-11.355,-8.172,-21.714,-16.773,-0.889,-10.358,0.000
-26.490,-20.744,-12.213,-8.153,-20.007,-14.860,1.519,-9.796,0.000
-28.086,-20.723,-12.399,-7.640,-16.767,-12.086,4.481,-8.491,0.000
-28.093,-20.605,-11.791,-6.653,-12.914,-8.990,7.330,-6.898,0.000
-26.085,-20.336,-10.443,-5.392,-9.596,-6.119,9.333,-5.660,0.000
-22.269,-19.843,-8.675,-4.229,-7.726,-3.987,9.992,-5.335,0.000
-17.620,-18.998,-7.102,-3.697,-7.808,-3.102,9.133,-6.288,0.000
-13.393,-17.656,-6.349,-4.268,-9.874,-3.783,6.909,-8.590,0.000
-10.408,-15.791,-6.612,-5.951,-13.209,-5.734,3.951,-11.750,0.000
-8.782,-13.553,-7.479,-8.151,-16.271,-7.878,1.426,-14.637,0.000
-8.147,-11.197,-8.250,-10.007,-17.391,-8.907,0.547,-16.010,0.000
-7.973,-8.990,-8.394,-10.881,-15.881,-8.177,1.779,-15.398,0.000
-7.767,-7.177,-7.772,-10.554,-12.448,-6.069,4.542,-13.431,0.000
-7.189,-5.919,-6.543,-9.158,-8.549,-3.560,7.685,-11.275,0.000
-6.138,-5.194,-5.038,-7.091,-5.463,-1.554,10.135,-9.768,0.000
-4.732,-4.778,-3.658,-4.946,-3.854,-0.562,11.195,-9.020,0.000
-3.195,-4.381,-2.739,-3.302,-3.791,-0.683,10.608,-8.669,0.000
-1.739,-3.837,-2.391,-2.476,-4.826,-1.633,8.659,-8.397,0.000
-0.534,-3.191,-2.470,-2.459,-6.135,-2.839,6.125,-8.233,0.000
0.300,-2.609,-2.723,-3.036,-6.905,-3.716,3.887,-8.393,0.000
0.715,-2.235,-2.968,-3.883,-6.800,-4.009,2.429,-8.838,0.000
0.713,-2.124,-3.183,-4.634,-6.119,-3.897,1.656,-9.031,0.000
0.328,-2.254,-3.468,-5.006,-5.485,-3.802,1.103,-8.297,0.000
-0.389,-2.560,-3.975,-4.998,-5.413,-4.120,0.204,-6.573,0.000
-1.376,-2.967,-4.868,-4.950,-6.118,-5.103,-1.569,-4.757,0.000
-2.541,-3.403,-6.241,-5.297,-7.528,-6.811,-4.540,-4.119,0.000
-3.694,-3.799,-7.954,-6.164,-9.300,-9.003,-8.525,-5.227,0.000
-4.496,-4.075,-9.564,-7.178,-10.851,-11.106,-12.722,-7.461,0.000
-4.586,-4.165,-10.524,-7.731,-11.576,-12.449,-16.093,-9.530,0.000
-3.784,-4.074,-10.482,-7.417,-11.131,-12.599,-17.861,-10.348,0.000
-2.182,-3.900,-9.405,-6.238,-9.532,-11.467,-17.707,-9.464,0.000
-0.070,-3.801,-7.526,-4.516,-7.097,-9.278,-15.770,-7.052,0.000
2.082,-3.949,-5.357,-2.799,-4.500,-6.611,-12.817,-3.891,0.000
3.640,-4.512,-3.684,-1.789,-2.794,-4.413,-10.262,-1.271,0.000
4.030,-5.591,-3.254,-2.073,-2.955,-3.582,-9.502,-0.425,0.000
3.138,-7.090,-4.260,-3.680,-5.076,-4.272,-10.793,-1.675,0.000
1.443,-8.650,-6.161,-5.931,-8.055,-5.636,-12.815,-4.139,0.000
-0.279,-9.802,-8.041,-7.820,-10.243,-6.377,-13.581,-6.342,0.000
-1.361,-10.176,-9.120,-8.570,-10.445,-5.614,-11.902,-7.099,0.000
-1.411,-9.567,-8.966,-7.840,-8.335,-3.261,-8.033,-5.882,0.000
-0.315,-7.927,-7.490,-5.681,-4.301,0.198,-3.167,-2.797,0.000
1.741,-5.409,-4.941,-2.508,0.716,4.036,1.368,1.396,0.000
4.306,-2.359,-1.856,0.953,5.367,7.479,4.531,5.344,0.000
6.869,0.812,1.184,3.937,8.387,9.893,5.757,7.671,0.000
9.080,3.740,3.792,5.951,9.251,10.959,5.112,7.812,0.000
10.808,6.124,5.850,6.855,8.362,10.656,3.230,6.287,0.000
12.051,7.741,7.396,6.754,6.595,9.160,0.897,4.160,0.000
12.802,8.467,8.464,5.908,4.711,6.838,-1.412,2.273,0.000
12.960,8.249,8.987,4.671,3.091,4.245,-3.694,0.886,0.000
12.409,7.105,8.859,3.411,1.811,1.996,-6.146,-0.150,0.000
11.229,5.188,8.120,2.491,0.869,0.618,-8.667,-1.001,0.000
9.805,2.824,7.042,2.284,0.350,0.525,-10.585,-1.599,0.000
8.652,0.413,6.007,3.075,0.371,1.894,-11.036,-1.750,0.000
8.152,-1.669,5.318,4.802,0.871,4.330,-9.676,-1.460,0.000
8.437,-3.084,5.114,6.963,1.490,6.741,-6.998,-1.114,0.000
9.397,-3.582,5.374,8.862,1.775,7.877,-3.951,-1.243,0.000
10.636,-3.110,5.882,9.957,1.541,7.213,-1.368,-2.066,0.000
11.464,-1.827,6.232,9.985,1.038,5.297,0.313,-3.272,0.000
11.169,-0.046,5.988,8.927,0.720,3.230,1.027,-4.306,0.000
9.447,1.767,4.915,6.954,0.837,1.861,1.012,-4.869,0.000
6.557,2.970,3.051,4.374,1.236,1.394,0.709,-5.170,0.000
3.106,2.972,0.626,1.515,1.497,1.515,0.565,-5.681,0.000
-0.174,1.621,-2.021,-1.338,1.188,1.620,0.845,-6.659,0.000
-2.525,-0.647,-4.474,-3.943,-0.007,0.994,1.578,-7.905,0.000
-3.375,-3.101,-6.345,-6.096,-2.192,-0.879,2.628,-8.977,0.000
-2.718,-5.103,-7.418,-7.630,-5.074,-3.836,3.730,-9.612,0.000
-1.206,-6.265,-7.667,-8.382,-7.906,-6.875,4.508,-9.949,0.000
0.253,-6.439,-7.192,-8.220,-9.830,-8.712,4.611,-10.346,0.000
1.079,-5.680,-6.171,-7.135,-10.372,-8.643,3.933,-11.021,0.000
1.262,-4.174,-4.835,-5.271,-9.630,-6.889,2.690,-11.857,0.000
1.154,-2.167,-3.432,-2.907,-8.087,-4.260,1.250,-12.579,0.000
1.124,0.011,-2.229,-0.533,-6.414,-1.686,-0.078,-13.118,0.000
1.367,1.914,-1.534,1.107,-5.351,0.022,-1.151,-13.798,0.000
1.904,3.133,-1.562,1.327,-5.431,0.374,-1.937,-15.047,0.000
2.660,3.579,-2.135,0.090,-6.483,-0.501,-2.402,-16.785,0.000
3.532,3.595,-2.561,-1.760,-7.469,-1.809,-2.432,-18.128,0.000
4.444,3.725,-1.995,-3.007,-7.096,-2.568,-1.915,-17.934,0.000
5.378,4.379,-0.053,-2.842,-4.818,-2.293,-0.972,-15.829,0.000
